? ?? ?????  ???????(2020=100) [2020=100],,,,,,,
??-?????,??,????(???),????? ????(???),????? ????(???),????(????),????? ????(????),????? ????(????)
??,2015.12 ?,107.817,109.538,81.536,,,
??,2016.01 ?,106.091,102.209,91.631,,,
??,2016.02 ?,98.985,98.795,94.305,,,
??,2016.03 ?,105.381,106.124,92.666,,,
??,2016.04 ?,96.853,98.594,81.45,,,
??,2016.05 ?,106.599,104.92,80.673,,,
??,2016.06 ?,105.99,106.024,79.292,,,
??,2016.07 ?,108.02,105.422,81.795,,,
??,2016.08 ?,106.294,104.618,85.418,,,
??,2016.09 ?,106.396,102.711,90.25,,,
??,2016.10 ?,103.249,105.221,85.332,,,
??,2016.11 ?,102.335,103.815,79.551,,,
??,2016.12 ?,105.888,104.719,82.916,,,
??,2017.01 ?,103.452,101.606,88.438,,,
??,2017.02 ?,95.736,96.687,85.764,,,
??,2017.03 ?,105.888,103.514,83.089,,,
??,2017.04 ?,102.538,97.49,83.607,,,
??,2017.05 ?,107.208,105.823,91.372,,,
??,2017.06 ?,105.787,108.333,88.179,,,
??,2017.07 ?,105.482,105.522,87.662,,,
??,2017.08 ?,102.64,102.912,88.87,,,
??,2017.09 ?,104.467,105.622,84.642,,,
??,2017.10 ?,100.508,100.502,90.768,,,
??,2017.11 ?,96.853,99.699,84.814,,,
??,2017.12 ?,99.898,99.9,89.733,,,
??,2018.01 ?,106.904,107.229,89.129,,,
??,2018.02 ?,92.893,90.562,94.392,,,
??,2018.03 ?,101.421,97.49,94.996,,,
??,2018.04 ?,103.35,101.908,94.392,,,
??,2018.05 ?,104.467,106.225,92.062,,,
??,2018.06 ?,101.32,100.301,94.737,,,
??,2018.07 ?,103.452,101.707,97.325,,,
??,2018.08 ?,103.249,101.305,104.055,,,
??,2018.09 ?,98.071,97.791,104.918,,,
??,2018.10 ?,96.345,101.506,99.051,,,
??,2018.11 ?,92.589,96.988,98.274,,,
??,2018.12 ?,97.97,96.687,101.984,,,
??,2019.01 ?,106.396,107.831,98.016,,,
??,2019.02 ?,88.528,90.462,98.361,,,
??,2019.03 ?,102.843,103.213,102.588,,,
??,2019.04 ?,101.624,101.205,103.106,,,
??,2019.05 ?,99.594,96.988,97.843,,,
??,2019.06 ?,92.893,91.064,104.055,,,
??,2019.07 ?,105.076,105.823,103.624,,,
??,2019.08 ?,104.162,105.522,109.232,,,
??,2019.09 ?,105.482,106.727,104.659,,,
??,2019.10 ?,104.061,108.534,102.071,,,
??,2019.11 ?,103.553,105.321,99.569,,,
??,2019.12 ?,107.817,108.133,95.513,,,
??,2020.01 ?,104.4,101.4,104.5,,,
??,2020.02 ?,98.4,96.8,107.7,,,
??,2020.03 ?,104.9,103.4,106.9,,,
??,2020.04 ?,94,91,109.2,,,
??,2020.05 ?,93.8,97.9,107.3,,,
??,2020.06 ?,95.8,101.4,99.7,,,
??,2020.07 ?,103,105.7,94.8,,,
??,2020.08 ?,101.1,96.6,103.7,,,
??,2020.09 ?,104.8,106.6,95.1,,,
??,2020.10 ?,101.4,100.3,95.9,,,
??,2020.11 ?,96.2,97.7,88.3,,,
??,2020.12 ?,102.2,101.2,86.8,,,
??,2021.01 ?,104.9,102,92.7,,,
??,2021.02 ?,99.1,94.2,97.1,,,
??,2021.03 ?,107.8,106.4,90.1,,,
??,2021.04 ?,105.4,99.1,93.1,,,
??,2021.05 ?,109.5,106.4,99.8,,,
??,2021.06 ?,105.3,103.4,99.4,,,
??,2021.07 ?,110.2,107.3,103,,,
??,2021.08 ?,112.2,102.6,114,,,
??,2021.09 ?,109.7,104.9,112.6,,,
??,2021.10 ?,110.3,108.3,108.2,,,
??,2021.11 ?,106,104.3,105,,,
??,2021.12 ?,113,105.7,110.8,,,
??,2022.01 ?,115.3,107.3,113.9,,,
??,2022.02 ?,98.8,98.6,106.9,,,
??,2022.03 ?,109.4,106.1,104.8,,,
??,2022.04 ?,109.6,99.5,114.5,,,
??,2022.05 ?,109.4,105.1,113.1,,,
??,2022.06 ?,101.2,99.2,115,,,
??,2022.07 ?,109.9,103.1,124.1,,,
??,2022.08 ?,106.4,102.7,121.6,,,
??,2022.09 ?,103.8,98.2,124.6,,,
??,2022.10 ?,98.4,99.2,119.2,,,
??,2022.11 ?,96.5,95.9,115.3,,,
??,2022.12 ?,100.3,99.3,110.6,,,
??,2023.01 ?,102.5,100,110.9,,,
??,2023.02 ?,96.5,96.6,107.7,,,
??,2023.03 ?,108.1,104.2,109.5,,,
??,2023.04 ?,99.9,97.1,106.8,,,
??,2023.05 ?,100.6,100.2,107,,,
??,2023.06 ?,102.7,98.2,109.6,,,
??,2023.07 ?,102.1,101.1,109.2,,,
??,2023.08 ?,104.4,101.6,106.9,,,
??,2023.09 ?,102.7,99,104.3,,,
??,2023.10 ?,99.2,97.9,101.6,,,
??,2023.11 ?,99.2,100.9,96.8,,,
??,2023.12 ?,104.3,97.8,104.8,,,
??,2024.01 ?,105.9,102.5,109.2,,,
??,2024.02 ?,92.7,90.8,112.4,,,
??,2024.03 ?,102.3,100.5,108,,,
??,2024.04 ?,107.7,104.7,107.5,,,
??,2024.05 ?,107.3,105,109.9,,,
??,2024.06 ?,107.2,103.9,111,,,
??,2024.07 ?,104.8,104.4,113.8,,,
??,2024.08 ?,108.3,106.8,114.5,,,
??,2024.09 ?,106.2,102.8,117.7,,,
??,2024.10 ?,103.7,107.6,111.1,,,
??,2024.11 ?,100.3,100.1,108.6,,,
??,2024.12 ?,110.2,107.2,112.9,,,
??,2025.01 ?,102.6,102.7,120.3,,,
??,2025.02 ?,90.6,98.6,110.6,,,
??,2025.03 ?,98.3,99.5,105.8,,,
??,2025.04 ?,106.7,106.8,104.4,,,
??,2002.01 ?,81.953,86.448,37.903,,,
??,2002.02 ?,76.737,83.84,36.892,,,
??,2002.03 ?,85.763,93.237,35.03,,,
??,2002.04 ?,84.996,91.68,34.632,,,
??,2002.05 ?,86.335,95.102,36.251,,,
??,2002.06 ?,83.986,87.551,39.323,,,
??,2002.07 ?,88.022,90.454,37.832,,,
??,2002.08 ?,87.894,89.73,38.573,,,
??,2002.09 ?,84.959,91.242,37.439,,,
??,2002.10 ?,90.397,97.109,36.957,,,
??,2002.11 ?,94.323,99.441,35.676,,,
??,2002.12 ?,92.958,93.296,38.996,,,
??,2003.01 ?,90.953,94.479,39.569,,,
??,2003.02 ?,85.075,88.59,40.693,,,
??,2003.03 ?,95.972,101.062,39.235,,,
??,2003.04 ?,90.296,97.052,37,,,
??,2003.05 ?,92.298,96.823,36.846,,,
??,2003.06 ?,93.721,96.833,38.274,,,
??,2003.07 ?,92.084,94.805,38.707,,,
??,2003.08 ?,94.586,98.414,38.912,,,
??,2003.09 ?,100.581,105.37,37.279,,,
??,2003.10 ?,105.021,110.594,35.449,,,
??,2003.11 ?,105.092,109.552,35.752,,,
??,2003.12 ?,108.017,108.536,37.243,,,
??,2004.01 ?,101.91,107.165,37.664,,,
??,2004.02 ?,103.316,108.819,37.76,,,
??,2004.03 ?,110.435,116.305,38.698,,,
??,2004.04 ?,108.843,113.994,39.603,,,
??,2004.05 ?,114.455,120.905,39.596,,,
??,2004.06 ?,110.166,117.93,38.483,,,
??,2004.07 ?,106.116,112.425,39.52,,,
??,2004.08 ?,106.958,112.92,41.01,,,
??,2004.09 ?,112.112,118.377,40.232,,,
??,2004.10 ?,116.448,125.717,40.026,,,
??,2004.11 ?,119.55,128.554,40.024,,,
??,2004.12 ?,115.186,118.768,42.082,,,
??,2005.01 ?,121.208,126.86,43.4,,,
??,2005.02 ?,110.201,116.058,41.851,,,
??,2005.03 ?,124.798,130.753,44.019,,,
??,2005.04 ?,115.586,124.975,42.248,,,
??,2005.05 ?,118.456,123.972,41.718,,,
??,2005.06 ?,113.43,119.199,43.576,,,
??,2005.07 ?,117.499,121.711,44.904,,,
??,2005.08 ?,115.346,119.826,45.08,,,
??,2005.09 ?,118.695,126.86,45.08,,,
??,2005.10 ?,131.499,137.912,43.266,,,
??,2005.11 ?,129.465,137.285,43.621,,,
??,2005.12 ?,119.773,122.088,52.158,,,
??,2006.01 ?,121.328,128.242,49.681,,,
??,2006.02 ?,113.311,118.194,45.036,,,
??,2006.03 ?,117.141,125.102,46.85,,,
??,2006.04 ?,111.756,120.202,46.673,,,
??,2006.05 ?,116.063,123.093,48.929,,,
??,2006.06 ?,116.302,126.358,50.61,,,
??,2006.07 ?,110.321,118.696,48.885,,,
??,2006.08 ?,119.295,125.102,49.725,,,
??,2006.09 ?,128.628,137.788,50.035,,,
??,2006.10 ?,128.986,135.779,49.018,,,
??,2006.11 ?,128.747,134.899,50.522,,,
??,2006.12 ?,117.021,118.947,54.813,,,
??,2007.01 ?,128.747,134.27,54.459,,,
??,2007.02 ?,117.26,125.605,52.822,,,
??,2007.03 ?,132.695,139.421,54.37,,,
??,2007.04 ?,129.704,140.426,50.212,,,
??,2007.05 ?,132.935,141.305,50.743,,,
??,2007.06 ?,134.969,142.435,50.035,,,
??,2007.07 ?,137.961,144.32,53.707,,,
??,2007.08 ?,141.191,148.716,52.469,,,
??,2007.09 ?,144.063,150.098,52.026,,,
??,2007.10 ?,162.609,169.943,54.547,,,
??,2007.11 ?,154.113,162.531,56.671,,,
??,2007.12 ?,137.72,143.44,59.104,,,
??,2008.01 ?,149.448,153.74,63.661,,,
??,2008.02 ?,135.806,143.565,57.07,,,
??,2008.03 ?,154.113,161.151,62.865,,,
??,2008.04 ?,151.6,157.884,66.05,,,
??,2008.05 ?,144.063,148.338,65.033,,,
??,2008.06 ?,142.985,146.456,66.758,,,
??,2008.07 ?,142.507,148.338,67.643,,,
??,2008.08 ?,138.798,145.701,67.864,,,
??,2008.09 ?,142.985,145.826,72.022,,,
??,2008.10 ?,145.618,150.852,74.279,,,
??,2008.11 ?,123.603,126.106,71.801,,,
??,2008.12 ?,95.723,108.396,65.21,,,
??,2009.01 ?,99.552,104.001,68.572,,,
??,2009.02 ?,106.012,113.421,63.307,,,
??,2009.03 ?,121.926,132.136,69.014,,,
??,2009.04 ?,132.337,138.793,62.732,,,
??,2009.05 ?,131.977,136.406,62.997,,,
??,2009.06 ?,138.08,143.691,64.988,,,
??,2009.07 ?,138.439,146.33,57.025,,,
??,2009.08 ?,127.55,132.388,58.883,,,
??,2009.09 ?,140.713,144.444,61.759,,,
??,2009.10 ?,141.191,147.335,60.874,,,
??,2009.11 ?,143.344,151.479,55.167,,,
??,2009.12 ?,135.926,141.557,57.821,,,
??,2010.01 ?,126.896,131.023,71.099,,,
??,2010.02 ?,115.589,120.374,74.248,,,
??,2010.03 ?,137.803,145.317,60.204,,,
??,2010.04 ?,138.602,154.006,56.489,,,
??,2010.05 ?,134.477,143.216,57.874,,,
??,2010.06 ?,134.477,140.412,60.708,,,
??,2010.07 ?,132.217,139.291,62.66,,,
??,2010.08 ?,129.157,135.368,64.172,,,
??,2010.09 ?,127.694,135.088,60.96,,,
??,2010.10 ?,139.266,146.438,61.275,,,
??,2010.11 ?,140.33,146.719,61.842,,,
??,2010.12 ?,139.798,144.477,63.353,,,
??,2011.01 ?,135.409,144.196,66.565,,,
??,2011.02 ?,121.176,132.846,67.761,,,
??,2011.03 ?,141.794,148.26,70.721,,,
??,2011.04 ?,141.395,145.458,70.028,,,
??,2011.05 ?,140.995,145.598,71.414,,,
??,2011.06 ?,137.67,143.916,71.414,,,
??,2011.07 ?,134.477,138.311,72.295,,,
??,2011.08 ?,132.349,136.769,71.792,,,
??,2011.09 ?,136.473,139.993,72.17,,,
??,2011.10 ?,140.197,143.777,72.862,,,
??,2011.11 ?,144.986,145.458,77.9,,,
??,2011.12 ?,138.469,144.898,76.893,,,
??,2012.01 ?,138.734,140.833,78.089,,,
??,2012.02 ?,138.867,147.84,76.893,,,
??,2012.03 ?,140.597,146.019,78.279,,,
??,2012.04 ?,133.546,140.973,75.633,,,
??,2012.05 ?,142.725,145.598,78.719,,,
??,2012.06 ?,138.335,146.999,77.208,,,
??,2012.07 ?,134.877,138.031,78.782,,,
??,2012.08 ?,129.556,130.743,81.49,,,
??,2012.09 ?,133.946,136.209,80.546,,,
??,2012.10 ?,142.459,144.757,79.852,,,
??,2012.11 ?,144.187,138.872,80.231,,,
??,2012.12 ?,133.813,138.451,82.623,,,
??,2013.01 ?,134.477,137.751,86.402,,,
??,2013.02 ?,115.058,123.598,84.638,,,
??,2013.03 ?,127.961,130.043,83.127,,,
??,2013.04 ?,129.157,127.66,80.546,,,
??,2013.05 ?,133.813,138.451,79.852,,,
??,2013.06 ?,120.112,128.221,80.608,,,
??,2013.07 ?,120.645,129.763,78.593,,,
??,2013.08 ?,127.162,126.4,79.034,,,
??,2013.09 ?,126.63,124.578,78.971,,,
??,2013.10 ?,142.059,142.374,78.845,,,
??,2013.11 ?,139.266,141.533,81.553,,,
??,2013.12 ?,129.423,124.858,84.45,,,
??,2014.01 ?,131.951,131.864,88.859,,,
??,2014.02 ?,122.773,125.84,87.032,,,
??,2014.03 ?,136.473,137.33,87.157,,,
??,2014.04 ?,138.734,136.769,90.37,,,
??,2014.05 ?,131.551,130.463,87.913,,,
??,2014.06 ?,126.231,124.858,86.465,,,
??,2014.07 ?,130.221,127.241,89.362,,,
??,2014.08 ?,117.584,115.189,88.859,,,
??,2014.09 ?,125.033,124.438,87.284,,,
??,2014.10 ?,131.818,129.763,90.118,,,
??,2014.11 ?,126.364,129.483,87.976,,,
??,2014.12 ?,125.566,124.298,87.851,,,
??,2015.01 ?,127.25,125.062,89.832,,,
??,2015.02 ?,109.988,111.358,89.478,,,
??,2015.03 ?,123.798,126.543,86.826,,,
??,2015.04 ?,128.36,128.642,89.036,,,
??,2015.05 ?,124.538,123.951,90.274,,,
??,2015.06 ?,122.811,123.58,89.478,,,
??,2015.07 ?,115.536,115.062,90.274,,,
??,2015.08 ?,124.291,123.704,89.655,,,
??,2015.09 ?,125.771,126.79,87.091,,,
??,2015.10 ?,138.101,138.642,87.091,,,
??,2015.11 ?,127.867,128.148,86.914,,,
??,2015.12 ?,111.221,110.123,84.969,,,
??,2016.01 ?,123.551,117.778,90.628,,,
??,2016.02 ?,109.125,109.506,86.207,,,
??,2016.03 ?,133.662,135.309,85.323,,,
??,2016.04 ?,118.989,119.506,82.405,,,
??,2016.05 ?,122.318,122.84,80.283,,,
??,2016.06 ?,122.688,122.716,78.515,,,
??,2016.07 ?,109.494,108.395,78.515,,,
??,2016.08 ?,116.03,111.605,84.35,,,
??,2016.09 ?,115.66,114.691,85.411,,,
??,2016.10 ?,112.577,109.877,84.173,,,
??,2016.11 ?,118.989,118.889,81.079,,,
??,2016.12 ?,107.768,106.79,78.691,,,
??,2017.01 ?,109.618,107.284,80.371,,,
??,2017.02 ?,107.152,106.79,82.228,,,
??,2017.03 ?,116.03,115.062,82.847,,,
??,2017.04 ?,116.276,116.173,83.731,,,
??,2017.05 ?,111.591,110.247,85.853,,,
??,2017.06 ?,107.398,107.284,85.234,,,
??,2017.07 ?,112.577,112.716,87.798,,,
??,2017.08 ?,109.494,109.63,89.478,,,
??,2017.09 ?,122.688,124.568,86.384,,,
??,2017.10 ?,109.741,112.593,87.622,,,
??,2017.11 ?,116.276,119.012,88.329,,,
??,2017.12 ?,107.891,115.185,90.628,,,
??,2018.01 ?,109.618,106.667,92.396,,,
??,2018.02 ?,99.383,101.728,90.186,,,
??,2018.03 ?,118.372,119.383,90.097,,,
??,2018.04 ?,110.604,111.235,91.777,,,
??,2018.05 ?,115.043,115.432,91.247,,,
??,2018.06 ?,109.494,110.247,91.866,,,
??,2018.07 ?,108.631,112.222,91.424,,,
??,2018.08 ?,108.878,110.494,94.43,,,
??,2018.09 ?,103.206,107.284,90.186,,,
??,2018.10 ?,116.646,120.494,88.859,,,
??,2018.11 ?,114.673,115.679,91.777,,,
??,2018.12 ?,103.576,105.062,94.695,,,
??,2019.01 ?,105.055,107.654,96.463,,,
??,2019.02 ?,95.068,99.136,93.899,,,
??,2019.03 ?,113.317,116.296,94.076,,,
??,2019.04 ?,112.7,113.333,98.232,,,
??,2019.05 ?,109.371,109.877,98.497,,,
??,2019.06 ?,105.425,105.309,98.762,,,
??,2019.07 ?,107.275,105.802,98.585,,,
??,2019.08 ?,110.481,112.593,101.592,,,
??,2019.09 ?,101.11,104.198,102.476,,,
??,2019.10 ?,111.591,113.704,100.796,,,
??,2019.11 ?,108.878,113.21,96.64,,,
??,2019.12 ?,102.466,104.074,93.369,,,
??,2020.01 ?,96,91.4,109.1,,,
??,2020.02 ?,93.5,93.8,109.4,,,
??,2020.03 ?,113.4,114.2,104.5,,,
??,2020.04 ?,98.3,95.7,110.7,,,
??,2020.05 ?,89.1,88.6,105,,,
??,2020.06 ?,93.5,97.4,99.1,,,
??,2020.07 ?,98.1,99.3,97.2,,,
??,2020.08 ?,95.2,95.1,98.1,,,
??,2020.09 ?,103.9,105.5,95.9,,,
??,2020.10 ?,103.2,104.3,93.1,,,
??,2020.11 ?,104.1,106.2,87,,,
??,2020.12 ?,111.6,108.5,90.9,,,
??,2021.01 ?,108.3,107.4,92.1,,,
??,2021.02 ?,94.3,93.1,92.7,,,
??,2021.03 ?,110.6,110.2,93,,,
??,2021.04 ?,108.2,105.8,92.8,,,
??,2021.05 ?,102.7,100.2,92.2,,,
??,2021.06 ?,103,101.7,92.7,,,
??,2021.07 ?,106.7,103.8,94.7,,,
??,2021.08 ?,96.8,93.1,101.4,,,
??,2021.09 ?,101,98.7,102.4,,,
??,2021.10 ?,103.8,102.8,97.2,,,
??,2021.11 ?,108.6,107.9,102.2,,,
??,2021.12 ?,118,117,102,,,
??,2022.01 ?,101.9,99.7,104.3,,,
??,2022.02 ?,92.7,92.4,106.1,,,
??,2022.03 ?,109.4,109.7,107.7,,,
??,2022.04 ?,103.3,101.9,103.4,,,
??,2022.05 ?,105.1,106.1,101.4,,,
??,2022.06 ?,102.6,101.2,107.1,,,
??,2022.07 ?,105.3,105.4,107,,,
??,2022.08 ?,107.3,106.4,108.6,,,
??,2022.09 ?,93.8,99.8,95.1,,,
??,2022.10 ?,103.9,105.7,92.9,,,
??,2022.11 ?,104.4,101.1,96.8,,,
??,2022.12 ?,100.8,104.8,97.1,,,
??,2023.01 ?,99,98.6,106.2,,,
??,2023.02 ?,99.9,97.9,108.7,,,
??,2023.03 ?,106.2,104.9,111.7,,,
??,2023.04 ?,99.3,97.3,114.5,,,
??,2023.05 ?,96.3,102,111.9,,,
??,2023.06 ?,95.5,99.1,112.6,,,
??,2023.07 ?,89.1,92.9,111.7,,,
??,2023.08 ?,96.7,99.1,118.9,,,
??,2023.09 ?,95.6,101.4,115.2,,,
??,2023.10 ?,99.1,105.8,109.1,,,
??,2023.11 ?,103.7,107.2,106.2,,,
??,2023.12 ?,95.9,98.9,104.9,,,
??,2024.01 ?,104.9,107,108.6,,,
??,2024.02 ?,90.4,91.6,115.3,,,
??,2024.03 ?,95.2,95.6,117.3,,,
??,2024.04 ?,94.6,96.7,118.2,,,
??,2024.05 ?,95.9,96.1,115.7,,,
??,2024.06 ?,92.8,95.2,111.7,,,
??,2024.07 ?,98.9,96,120.8,,,
??,2024.08 ?,101.5,99.2,130.7,,,
??,2024.09 ?,98.2,109.9,122.8,,,
??,2024.10 ?,105.6,106.6,123.6,,,
??,2024.11 ?,102.9,109.6,118.5,,,
??,2024.12 ?,105.1,106.8,118.9,,,
??,2025.01 ?,93,96.6,118.4,,,
??,2025.02 ?,94.4,97.2,114.9,,,
??,2025.03 ?,103.6,105.9,112.3,,,
??,2025.04 ?,99.1,100.2,113.9,,,
??,2002.01 ?,72.644,68.368,53.434,,,
??,2002.02 ?,64.036,62.888,48.802,,,
??,2002.03 ?,75.721,72.735,45.674,,,
??,2002.04 ?,79.52,76.082,45.235,,,
??,2002.05 ?,81.515,75.807,46.547,,,
??,2002.06 ?,72.585,67.632,47.67,,,
??,2002.07 ?,71.272,65.858,46.481,,,
??,2002.08 ?,70.515,65.654,49.29,,,
??,2002.09 ?,69.65,66.051,44.802,,,
??,2002.10 ?,79.685,74.17,48.205,,,
??,2002.11 ?,78.008,73.507,47.815,,,
??,2002.12 ?,76.819,71.013,46.894,,,
??,2003.01 ?,75.606,71.258,48.395,,,
??,2003.02 ?,72.358,69.578,48.672,,,
??,2003.03 ?,83.641,79.641,46.412,,,
??,2003.04 ?,84.692,80.411,49.401,,,
??,2003.05 ?,81.128,75.883,49.734,,,
??,2003.06 ?,81.599,78.767,48.016,,,
??,2003.07 ?,75.655,70.609,47.962,,,
??,2003.08 ?,74.492,69.935,51.177,,,
??,2003.09 ?,74.121,70.324,49.203,,,
??,2003.10 ?,84.68,80.773,49.059,,,
??,2003.11 ?,81.207,76.212,50.18,,,
??,2003.12 ?,83.766,77.844,52.419,,,
??,2004.01 ?,72.498,69.43,51.096,,,
??,2004.02 ?,78.642,75.404,51.88,,,
??,2004.03 ?,86.297,82.08,52.86,,,
??,2004.04 ?,88.284,83.06,52.947,,,
??,2004.05 ?,87.189,82.853,51.7,,,
??,2004.06 ?,89.622,84.55,50.603,,,
??,2004.07 ?,84.574,80.234,48.576,,,
??,2004.08 ?,78.535,73.379,47.382,,,
??,2004.09 ?,81.137,76.386,47.663,,,
??,2004.10 ?,91.628,86.069,46.388,,,
??,2004.11 ?,92.309,85.587,47.846,,,
??,2004.12 ?,90.136,82.164,50.538,,,
??,2005.01 ?,83.631,75.097,60.085,,,
??,2005.02 ?,74.038,70.462,58.837,,,
??,2005.03 ?,92.614,87.764,57.816,,,
??,2005.04 ?,96.451,92.485,56.568,,,
??,2005.05 ?,88.34,84.536,55.603,,,
??,2005.06 ?,87.119,82.798,54.638,,,
??,2005.07 ?,84.765,80.148,54.581,,,
??,2005.08 ?,79.707,75.097,55.603,,,
??,2005.09 ?,83.631,80.066,55.66,,,
??,2005.10 ?,89.125,87.6,54.469,,,
??,2005.11 ?,92.177,88.013,56.397,,,
??,2005.12 ?,94.706,89.504,60.71,,,
??,2006.01 ?,86.161,83.295,58.27,,,
??,2006.02 ?,88.253,84.869,58.78,,,
??,2006.03 ?,100.2,95.88,57.645,,,
??,2006.04 ?,97.932,92.815,59.745,,,
??,2006.05 ?,97.759,93.728,60.425,,,
??,2006.06 ?,99.677,95.383,59.745,,,
??,2006.07 ?,90.521,84.702,61.163,,,
??,2006.08 ?,91.392,87.764,57.248,,,
??,2006.09 ?,102.031,98.446,56.965,,,
??,2006.10 ?,93.31,90.498,56.283,,,
??,2006.11 ?,102.206,97.288,58.44,,,
??,2006.12 ?,102.119,97.785,58.951,,,
??,2007.01 ?,100.461,94.721,62.298,,,
??,2007.02 ?,89.735,86.854,59.575,,,
??,2007.03 ?,106.13,100.267,56.568,,,
??,2007.04 ?,102.293,97.205,55.149,,,
??,2007.05 ?,105.956,100.267,54.809,,,
??,2007.06 ?,102.904,97.866,54.355,,,
??,2007.07 ?,99.067,94.058,57.475,,,
??,2007.08 ?,95.665,91.905,58.78,,,
??,2007.09 ?,91.218,90.166,55.489,,,
??,2007.10 ?,110.491,105.07,58.61,,,
??,2007.11 ?,110.229,106.23,60.425,,,
??,2007.12 ?,106.043,104.159,59.518,,,
??,2008.01 ?,108.659,103.414,60.879,,,
??,2008.02 ?,99.153,94.638,62.184,,,
??,2008.03 ?,115.723,111.362,60.142,,,
??,2008.04 ?,115.898,112.77,60.71,,,
??,2008.05 ?,113.367,107.968,61.447,,,
??,2008.06 ?,111.013,108.299,62.015,,,
??,2008.07 ?,114.938,110.949,61.73,,,
??,2008.08 ?,101.247,100.267,60.369,,,
??,2008.09 ?,107.001,105.237,61.73,,,
??,2008.10 ?,115.548,112.439,65.816,,,
??,2008.11 ?,101.509,99.44,65.645,,,
??,2008.12 ?,100.375,100.516,64.965,,,
??,2009.01 ?,87.905,85.779,63.489,,,
??,2009.02 ?,97.235,93.892,61.73,,,
??,2009.03 ?,109.88,105.401,61.39,,,
??,2009.04 ?,111.974,105.65,61.276,,,
??,2009.05 ?,109.793,105.237,60.028,,,
??,2009.06 ?,118.34,114.923,59.348,,,
??,2009.07 ?,113.718,108.879,60.823,,,
??,2009.08 ?,99.415,97.205,61.333,,,
??,2009.09 ?,119.822,115.916,61.901,,,
??,2009.10 ?,107.001,105.65,60.936,,,
??,2009.11 ?,115.112,110.452,63.546,,,
??,2009.12 ?,121.74,122.125,58.951,,,
??,2010.01 ?,118.283,115.161,65.407,,,
??,2010.02 ?,104.837,104.025,63.211,,,
??,2010.03 ?,127.497,125.075,61.597,,,
??,2010.04 ?,128.12,125.931,63.211,,,
??,2010.05 ?,126.377,123.483,64.89,,,
??,2010.06 ?,129.24,128.991,66.182,,,
??,2010.07 ?,128.742,123.851,65.536,,,
??,2010.08 ?,116.166,117.853,61.403,,,
??,2010.09 ?,116.043,114.916,64.954,,,
??,2010.10 ?,130.735,128.746,65.407,,,
??,2010.11 ?,131.482,128.379,66.956,,,
??,2010.12 ?,136.711,132.295,66.117,,,
??,2011.01 ?,127.497,125.686,66.375,,,
??,2011.02 ?,108.572,107.941,65.6,,,
??,2011.03 ?,135.216,132.417,69.475,,,
??,2011.04 ?,131.482,125.32,66.762,,,
??,2011.05 ?,131.232,125.931,68.053,,,
??,2011.06 ?,138.828,134.253,67.796,,,
??,2011.07 ?,127.747,124.095,68.958,,,
??,2011.08 ?,118.159,113.57,71.798,,,
??,2011.09 ?,120.524,117.976,70.184,,,
??,2011.10 ?,129.614,125.32,70.507,,,
??,2011.11 ?,131.98,127.644,71.669,,,
??,2011.12 ?,131.108,127.155,70.507,,,
??,2012.01 ?,112.058,109.286,72.574,,,
??,2012.02 ?,126.625,121.647,73.348,,,
??,2012.03 ?,134.096,130.336,73.929,,,
??,2012.04 ?,133.723,128.746,75.35,,,
??,2012.05 ?,140.944,135.844,76.254,,,
??,2012.06 ?,136.836,136.822,75.543,,,
??,2012.07 ?,130.361,125.441,78.384,,,
??,2012.08 ?,117.786,114.427,80.58,,,
??,2012.09 ?,125.256,122.382,74.252,,,
??,2012.10 ?,123.512,119.934,72.638,,,
??,2012.11 ?,129.49,124.585,72.509,,,
??,2012.12 ?,126.501,123.606,69.022,,,
??,2013.01 ?,135.216,129.112,73.026,,,
??,2013.02 ?,116.416,111.612,71.798,,,
??,2013.03 ?,137.084,130.704,73.994,,,
??,2013.04 ?,141.941,134.62,75.156,,,
??,2013.05 ?,135.839,129.236,77.997,,,
??,2013.06 ?,132.353,127.4,78.062,,,
??,2013.07 ?,129.365,124.34,79.03,,,
??,2013.08 ?,118.034,114.549,78.836,,,
??,2013.09 ?,114.922,113.08,77.61,,,
??,2013.10 ?,126.625,120.424,79.482,,,
??,2013.11 ?,126.004,121.28,80.903,,,
??,2013.12 ?,132.727,128.991,79.935,,,
??,2014.01 ?,121.272,117.853,78.256,,,
??,2014.02 ?,120.401,116.508,77.416,,,
??,2014.03 ?,131.482,128.624,80.515,,,
??,2014.04 ?,133.473,127.889,75.866,,,
??,2014.05 ?,126.377,122.626,79.289,,,
??,2014.06 ?,128.12,126.298,77.481,,,
??,2014.07 ?,132.228,128.501,82.452,,,
??,2014.08 ?,110.44,110.511,81.613,,,
??,2014.09 ?,120.649,118.343,82.194,,,
??,2014.10 ?,127.249,124.83,81.032,,,
??,2014.11 ?,129.863,129.236,82.065,,,
??,2014.12 ?,133.225,131.683,80.127,,,
??,2015.01 ?,118.906,118.225,84.41,,,
??,2015.02 ?,104.994,104.852,84.238,,,
??,2015.03 ?,127.229,127.219,83.635,,,
??,2015.04 ?,123.781,123.55,86.219,,,
??,2015.05 ?,115.22,115.148,85.788,,,
??,2015.06 ?,124.376,123.432,86.391,,,
??,2015.07 ?,121.403,121.302,86.477,,,
??,2015.08 ?,107.729,107.574,86.822,,,
??,2015.09 ?,110.939,110.414,86.133,,,
??,2015.10 ?,121.165,120.118,87.769,,,
